trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
78540	17021	0	4	3	3	1	1	1.0	3	2015	2	1	7	16.83333333	31	0	1	1	12269	2.8125	0.896111111	0.225555556	0.3833333329999999	0.0	0.0	0	0.7886111109999999	2.6	2.12	0.0	0.632265
78543	17021	1	3	1	5	1	1	1.0	3	2015	2	1	7	16.0	26	1	0	1	814	0.249722222	0.170555556	0.175833333	0.0	0.06	0.0	0	0.094444444	1.5	0.22	0.0	0.444118
78551	17023	1	0	4	3	2	1	1.0	3	2015	2	1	7	15.5	50	0	0	1	5412	1.258055556	0.311666667	0.144444444	0.0	0.366666667	0.0	0	0.2625	1.5	0.71	0.0	0.297354
78563	17023	4	3	4	3	2	5	0.0	3	2015	2	1	7	20.25	9	1	0	1	9040	2.263888889	0.588333333	0.112777778	0.0	0.7416666670000001	0.1	1	0.314444444	0.0	1.22	0.0	0.2005299999999999
78569	17024	0	4	4	5	1	5	0.0	3	2015	2	1	7	15.16666667	76	1	1	2	1681	0.3938888889999999	0.146666667	0.111666667	0.0	0.15	0.0	0	0.1625	0.0	0.37	0.0	0.4444439999999999
78574	17025	0	3	4	3	2	1	1.0	3	2015	2	1	7	15.83333333	44	1	1	1	1106	0.256111111	0.095277778	0.038333333	0.0	0.045555556	0.0	0	0.0425	1.5	0.13	0.0	0.196078
78582	17026	3	1	2	4	6	1	1.0	3	2015	2	1	7	17.0	48	0	1	0	1559	0.398055556	0.166944444	0.085	0.0	0.276111111	0.0	0	0.1411111109999999	1.5	0.31	0.0	0.531496
78611	17036	1	0	3	4	2	1	1.0	3	2015	2	2	1	8.0	23	0	1	2	5144	1.365833333	0.4013888889999999	0.092777778	0.0	0.333611111	0.0	0	0.328055556	1.5	0.82	0.0	0.339543
78612	17036	1	1	3	5	2	1	1.0	3	2015	2	2	1	17.0	23	0	1	2	3638	1.007222222	0.3075	0.036944444	0.0	0.243611111	0.0	0	0.218333333	1.5	0.57	0.0	0.352417
78652	17043	0	3	4	1	5	1	1.0	3	2015	2	3	2	18.0	45	0	1	2	5089	1.2975	0.478055556	0.250833333	0.2166666669999999	0.0	0.1	1	0.484722222	2.9	1.41	10.5	0.6968479999999999
78679	17053	1	0	4	3	2	1	1.0	3	2015	2	4	3	14.75	44	0	1	1	4736	1.173055556	0.375	0.094444444	0.0	0.3858333329999999	0.0	0	0.292777778	1.5	0.73	0.0	0.248577
78686	17054	1	0	3	1	1	5	0.0	3	2015	2	4	3	8.25	72	0	1	1	2996	0.875	0.248333333	0.227777778	0.0	0.305277778	0.0	0	0.257777778	0.0	0.72	0.0	0.280172
78717	17064	0	1	4	3	6	5	0.0	3	2015	2	5	4	17.16666667	62	0	1	0	6916	1.7741666669999998	0.535277778	0.1913888889999999	0.0	0.54	0.147777778	1	0.461666667	0.0	1.28	0.0	0.229242
78723	17064	3	1	3	3	6	1	0.5	3	2015	2	5	4	21.0	55	1	0	0	6916	1.7741666669999998	0.535277778	0.1913888889999999	0.0	0.3702777779999999	0.1747222219999999	1	0.330833333	1.5	1.19	0.0	0.172124
78737	17067	0	2	3	3	6	5	0.0	3	2015	2	5	4	15.75	79	0	0	0	22645	5.292222222	1.676111111	0.143888889	0.3833333329999999	0.179722222	0.2166666669999999	1	1.4191666669999998	0.0	3.6	10.5	0.633979
78797	17074	1	1	4	4	1	1	1.0	3	2015	2	5	4	18.0	43	0	1	2	14641	3.345	0.946388889	0.096666667	0.233333333	0.344166667	0.25	2	0.715833333	6.9	2.45	10.5	0.559177
78829	17079	2	0	1	2	1	3	0.0	3	2015	2	5	4	8.25	15	0	0	2	1408	0.819444444	0.2894444439999999	0.4638888889999999	0.0	0.1166666669999999	0.0	0	0.1938888889999999	0.0	0.6	0.0	0.229226
78856	17082	1	0	4	2	1	1	1.0	3	2015	2	5	4	8.0	44	0	1	2	3255	0.809722222	0.319166667	0.146666667	0.1166666669999999	0.056666667	0.1	1	0.2488888889999999	3.9	0.62	10.5	0.418527
78862	17082	5	0	4	2	1	5	0.0	3	2015	2	5	4	8.0	7	1	0	2	3255	0.809722222	0.319166667	0.146666667	0.1166666669999999	0.056666667	0.1	1	0.2488888889999999	0.0	0.62	10.5	0.418527
78886	17090	0	1	3	1	1	1	1.0	3	2015	2	6	5	16.5	23	1	1	1	10756	2.665277778	0.759166667	0.331111111	0.283333333	0.0	0.166666667	1	0.910555556	5.9	2.54	0.0	0.628432
78887	17090	1	0	4	1	1	1	1.0	3	2015	2	6	5	6.0	25	0	1	1	6834	1.634722222	0.415	0.069444444	0.0	0.548333333	0.288611111	2	0.371944444	4.5	1.13	0.0	0.412995
78909	17095	0	4	4	3	1	4	1.0	3	2015	2	7	6	15.25	39	0	1	1	1852	0.5408333329999999	0.188611111	0.100833333	0.0	0.178333333	0.0	0	0.100277778	1.5	0.36	0.0	0.066482
78919	17096	1	1	2	1	6	1	1.0	3	2015	2	7	6	15.0	38	0	0	0	2000	0.472777778	0.210277778	0.095833333	0.083333333	0.0	0.0	0	0.281388889	2.4	0.5	10.5	0.46002
78926	17097	1	0	3	3	6	1	1.0	3	2015	2	7	6	10.0	21	1	0	0	7724	1.841111111	0.565277778	0.194722222	0.2166666669999999	0.0	0.066666667	1	0.444166667	2.8	1.22	0.0	0.4121329999999999
78958	17106	1	2	4	3	1	5	0.0	3	2015	2	7	6	14.91666667	65	0	1	1	2434	0.726666667	0.217222222	0.311666667	0.0	0.164722222	0.0	0	0.212222222	0.0	0.68	0.0	0.29712
78979	17111	2	1	4	1	1	1	1.0	3	2015	2	8	7	23.33333333	24	0	1	2	3743	0.938888889	0.339444444	0.160833333	0.0	0.205277778	0.1186111109999999	1	0.1913888889999999	3.0	0.63	0.0	0.130624
78986	17114	1	1	1	3	6	1	1.0	3	2015	2	8	7	22.33333333	27	1	0	0	609	0.159722222	0.041944444	0.095555556	0.0	0.029166667	0.0	0	0.033055556	1.5	0.1	0.0	0.218487
79003	17120	0	1	4	3	2	1	1.0	3	2015	2	8	7	20.0	19	1	0	1	498	0.137222222	0.041388889	0.041388889	0.0	0.026388889	0.0	0	0.036388889	1.5	0.09	0.0	0.0
79048	17131	1	2	3	3	6	1	1.0	3	2015	2	9	1	20.5	26	1	0	0	10096	2.410277778	0.785277778	0.138611111	0.316666667	0.0	0.1	1	0.504722222	2.4	1.5	0.0	0.561365
79073	17137	0	2	3	5	2	5	0.0	3	2015	2	10	2	9.016666667	65	0	1	1	953	0.195	0.088055556	0.0611111109999999	0.0	0.033333333	0.0	0	0.0461111109999999	0.0	0.12	0.0	0.186747
79109	17146	1	7	4	2	1	1	1.0	3	2015	2	11	3	16.08333333	45	1	1	2	2558	0.6975	0.201666667	0.399444444	0.0	0.1411111109999999	0.0	0	0.1580555559999999	1.5	0.51	0.0	0.172232
79125	17151	1	2	4	3	2	1	1.0	3	2015	2	12	4	17.66666667	52	1	0	1	7316	1.847777778	0.586111111	0.045555556	0.0	0.941666667	0.058333333	1	0.710555556	3.0	1.34	0.0	0.465989
79129	17152	0	1	1	4	6	1	1.0	3	2015	2	12	4	17.0	33	0	1	0	1313	0.365833333	0.111944444	0.245555556	0.0	0.033333333	0.0	0	0.129444444	1.5	0.28	0.0	0.0944206
79138	17156	1	1	3	4	1	1	1.0	3	2015	2	12	4	19.0	30	1	1	1	10420	2.464166667	0.8494444440000001	0.135277778	0.5	0.0	0.0	0	0.736944444	2.4	1.85	0.0	0.768564
79173	17163	0	2	1	3	1	1	1.0	3	2015	2	12	4	20.25	37	0	1	2	1540	0.347777778	0.1030555559999999	0.081944444	0.0	0.083333333	0.0	0	0.1022222219999999	1.5	0.26	0.0	0.320652
79176	17164	0	2	3	4	1	1	1.0	3	2015	2	12	4	17.0	57	0	1	2	17923	4.031944444	1.363333333	0.208611111	0.7666666670000001	0.183333333	0.083333333	1	1.12	5.4	3.19	0.0	0.716766
79184	17168	0	0	4	1	1	5	0.0	3	2015	2	12	4	7.166666667	79	0	1	2	12998	3.4311111110000003	1.003333333	0.045277778	0.233333333	0.472222222	0.211111111	2	0.434722222	0.0	1.79	10.5	0.355911
79207	17173	1	1	2	4	2	5	0.0	3	2015	2	13	5	16.83333333	32	0	1	1	1839	0.4825	0.145277778	0.265555556	0.0	0.113888889	0.0	0	0.245555556	0.0	0.43	10.5	0.68552
79233	17178	4	0	3	2	1	3	0.0	3	2015	2	13	5	7.5	11	1	0	1	610	0.135277778	0.041666667	0.054166667	0.0	0.030555556	0.0	0	0.041666667	0.0	0.11	0.0	0.18
79263	17188	0	2	4	5	1	1	1.0	3	2015	2	14	6	15.75	31	1	1	2	1906	0.588055556	0.1938888889999999	0.265833333	0.0	0.128055556	0.0	0	0.243055556	1.5	0.68	0.0	0.32
79294	17193	4	0	4	3	2	3	0.0	3	2015	2	14	6	14.5	11	1	0	1	1950	0.591111111	0.171111111	0.256666667	0.0	0.157777778	0.0	0	0.171111111	0.0	0.4	0.0	0.368506
79304	17196	0	1	4	4	6	4	1.0	3	2015	2	14	6	1.0	19	0	0	0	732	0.199166667	0.0536111109999999	0.1125	0.0	0.031666667	0.0	0	0.0436111109999999	1.5	0.13	0.0	0.0700636999999999
79311	17197	0	3	4	3	1	4	1.0	3	2015	2	14	6	16.83333333	37	0	1	1	1602	0.562222222	0.162777778	0.136944444	0.0	0.146666667	0.0	0	0.145	1.5	0.42	0.0	0.360153
79318	17198	0	4	1	3	6	1	1.0	3	2015	2	14	6	17.0	58	0	1	0	907	0.256388889	0.050833333	0.195833333	0.0	0.05	0.0	0	0.0886111109999999	1.5	0.24	0.0	0.184953
79322	17200	2	2	4	5	1	1	1.0	3	2015	2	14	6	13.0	23	0	1	1	4918	1.435555556	0.4033333329999999	0.154722222	0.0	0.495	0.105	1	0.358611111	3.0	1.16	0.0	0.306739
79328	17201	1	2	4	3	1	1	1.0	3	2015	2	14	6	17.08333333	36	1	1	2	7975	1.904722222	0.7013888890000001	0.322777778	0.0	0.433333333	0.0	0	0.343055556	1.5	1.3	0.0	0.273684
79347	17207	0	3	3	3	6	1	1.0	3	2015	2	16	1	0.166666667	22	1	0	0	5473	1.339444444	0.5097222220000001	0.080277778	0.0	0.454166667	0.0	0	0.345555556	1.5	0.94	0.0	0.5562699999999999
79357	17210	1	0	4	3	1	1	1.0	3	2015	2	16	1	15.0	41	1	1	1	1241	0.305833333	0.09	0.0608333329999999	0.0	0.06	0.0	0	0.0608333329999999	1.5	0.19	0.0	0.0639269
79371	17212	1	0	3	1	2	1	1.0	3	2015	2	16	1	7.0	32	1	1	1	12575	2.929722222	0.952222222	0.318333333	0.416666667	0.0	0.066666667	1	0.7505555559999999	3.9	2.23	10.5	0.57587
79376	17214	1	0	3	2	2	4	0.5	3	2015	2	16	1	8.0	33	1	1	1	11254	3.775833333	1.1944444440000002	0.2794444439999999	0.316666667	0.0	0.083333333	1	0.951944444	1.15	2.84	0.0	0.506566
79381	17216	0	3	3	1	6	1	1.0	3	2015	2	16	1	18.0	23	0	1	0	13042	3.076666667	0.8838888890000001	0.113888889	0.366666667	0.111111111	0.1166666669999999	1	0.6719444440000001	5.4	2.3	10.5	0.5981810000000001
79396	17219	0	2	4	3	1	1	1.0	3	2015	2	17	2	10.0	57	1	1	1	732	0.216111111	0.095555556	0.125833333	0.0	0.043888889	0.0	0	0.0586111109999999	1.5	0.15	0.0	0.274882
79399	17220	0	1	1	3	1	1	1.0	3	2015	2	17	2	14.43333333	49	1	1	2	557	0.162222222	0.055555556	0.115	0.0	0.016666667	0.0	0	0.0605555559999999	1.5	0.14	0.0	0.417431
79411	17222	0	0	4	3	1	1	1.0	3	2015	2	17	2	13.0	51	1	1	1	7220	1.769166667	0.533888889	0.126388889	0.0	0.493611111	0.0	0	0.299444444	1.5	1.17	0.0	0.179963
79421	17222	1	2	4	3	1	1	1.0	3	2015	2	17	2	22.0	56	0	1	1	8154	1.959444444	0.589166667	0.624722222	0.0	0.232222222	0.0	0	0.272222222	1.5	1.21	0.0	0.0857143
79442	17227	0	0	1	3	6	1	1.0	3	2015	2	17	2	14.5	37	1	0	0	1096	0.278333333	0.0991666669999999	0.094166667	0.0	0.126111111	0.0	0	0.121944444	1.5	0.24	0.0	0.3918
79472	17232	2	1	3	1	1	1	1.0	3	2015	2	17	2	19.25	33	0	1	1	12480	2.972777778	0.905833333	0.205555556	0.416666667	0.0	0.0	0	0.596666667	2.8	1.9	0.0	0.623371
79477	17234	0	0	1	4	6	1	1.0	3	2015	2	17	2	9.5	32	1	0	0	636	0.163611111	0.0475	0.0611111109999999	0.0	0.0358333329999999	0.0	0	0.046944444	1.5	0.11	0.0	0.12426
79492	17238	0	1	2	4	6	1	1.0	3	2015	2	18	3	12.0	29	0	0	0	6877	1.721388889	0.5725	0.148333333	0.25	0.2925	0.105833333	1	0.465	4.1	1.24	0.0	0.353047
79522	17244	1	0	4	3	1	5	0.0	3	2015	2	18	3	10.0	77	1	0	1	1287	0.326944444	0.105	0.104444444	0.0	0.082222222	0.0	0	0.088055556	0.0	0.23	0.0	0.2050469999999999
79542	17249	0	2	3	3	6	1	1.0	3	2015	2	19	4	14.0	55	1	0	0	2502	0.611111111	0.197222222	0.2397222219999999	0.0	0.1166666669999999	0.0	0	0.183333333	1.5	0.41	0.0	0.401515
79551	17251	0	0	3	1	1	1	1.0	3	2015	2	19	4	6.5	49	0	1	2	4268	0.960555556	0.2725	0.19	0.0	0.2069444439999999	0.0	0	0.2369444439999999	1.5	0.73	0.0	0.276671
79584	17254	0	0	4	3	1	1	1.0	3	2015	2	19	4	12.5	51	0	1	2	7926	1.823611111	0.548888889	0.247222222	0.166666667	0.149722222	0.1541666669999999	1	0.4744444439999999	3.6	1.42	0.0	0.427986
79588	17254	1	1	4	5	1	1	1.0	3	2015	2	19	4	13.25	37	1	1	2	4675	1.178888889	0.3533333329999999	0.098333333	0.0	0.567222222	0.0	0	0.312777778	1.5	0.93	0.0	0.330373
79601	17256	0	0	3	1	6	1	0.0	3	2015	2	19	4	7.0	52	1	0	0	10351	2.429722222	0.7847222220000001	0.14	0.35	0.1675	0.0991666669999999	1	0.663611111	2.9	1.89	10.5	0.568439
79616	17260	1	3	3	3	2	1	1.0	3	2015	2	19	4	17.5	47	1	1	1	3041	0.7938888890000001	0.227222222	0.247222222	0.083333333	0.0	0.0	0	0.263055556	1.7	0.52	0.0	0.260824
79618	17260	2	1	4	3	2	3	0.0	3	2015	2	19	4	12.0	12	1	0	1	1931	0.4769444439999999	0.1422222219999999	0.251944444	0.0	0.1066666669999999	0.0	0	0.1475	0.0	0.34	0.0	0.369115
79623	17260	3	2	3	3	2	5	0.0	3	2015	2	19	4	14.0	7	0	0	1	3041	0.761388889	0.200277778	0.237777778	0.083333333	0.0	0.0	0	0.245555556	0.0	0.57	0.0	0.190045
79628	17261	0	4	3	3	6	1	1.0	3	2015	2	20	5	17.75	32	1	0	0	1846	0.462222222	0.120833333	0.0580555559999999	0.0	0.123333333	0.0	0	0.128333333	1.5	0.31	0.0	0.367965
79676	17274	0	2	3	3	1	1	1.0	3	2015	2	20	5	15.75	59	1	0	1	363	0.099444444	0.039166667	0.066388889	0.0	0.020555556	0.0	0	0.040833333	1.5	0.12	0.0	0.244898
79680	17275	0	0	3	3	1	1	1.0	3	2015	2	20	5	16.0	29	1	1	2	26713	5.993611111	1.835555556	0.341388889	0.5166666670000001	0.0	0.133333333	1	1.446388889	6.6	5.18	10.5	0.733052
79689	17279	0	2	4	3	1	4	1.0	3	2015	2	21	6	18.0	24	0	1	1	1277	0.371666667	0.098888889	0.170833333	0.0	0.151944444	0.0	0	0.074722222	1.5	0.25	0.0	0.0557620999999999
79696	17280	0	3	4	3	2	4	1.0	3	2015	2	21	6	20.0	29	1	1	1	5189	1.223333333	0.445	0.330555556	0.15	0.0	0.0	0	0.3625	1.0	0.84	0.0	0.624521
79697	17280	0	4	4	3	2	4	1.0	3	2015	2	21	6	22.83333333	29	1	1	1	5189	1.267222222	0.4633333329999999	0.310555556	0.15	0.0	0.0	0	0.296944444	1.0	0.77	0.0	0.3040219999999999
79739	17291	1	4	4	3	1	1	1.0	3	2015	2	22	7	14.0	32	0	1	2	1422	0.389444444	0.132222222	0.150277778	0.0	0.096666667	0.0	0	0.121388889	1.5	0.36	0.0	0.0663616
79752	17293	1	1	4	3	1	1	1.0	3	2015	2	22	7	11.91666667	54	1	1	1	2037	0.4875	0.1675	0.183055556	0.0	0.1411111109999999	0.0	0	0.146111111	1.5	0.37	0.0	0.319392
79767	17298	0	3	4	3	2	1	1.0	3	2015	2	22	7	15.75	36	0	1	2	4848	1.145277778	0.359166667	0.165555556	0.0	0.3	0.0	0	0.255833333	1.5	0.78	0.0	0.32139
79798	17304	1	0	3	1	6	1	1.0	3	2015	2	23	1	8.5	54	1	1	2	1936	0.481388889	0.152222222	0.091666667	0.0	0.1266666669999999	0.0	0	0.160555556	1.5	0.37	0.0	0.463668
79808	17307	1	0	3	1	6	1	1.0	3	2015	2	23	1	23.91666667	66	1	0	0	17679	4.1283333330000005	1.245555556	0.2191666669999999	0.0	0.8897222220000001	0.2044444439999999	1	0.511388889	3.0	2.25	10.5	0.270505
79819	17310	0	3	3	4	6	1	1.0	3	2015	2	23	1	18.0	43	1	0	0	9544	2.184166667	0.6836111109999999	0.256944444	0.233333333	0.166666667	0.133333333	1	0.379444444	3.9	1.47	0.0	0.475842
79822	17310	2	0	3	3	6	5	0.0	3	2015	2	23	1	7.0	6	0	0	0	10608	2.389722222	0.7463888890000001	0.355833333	0.25	0.0625	0.166666667	1	0.472222222	0.0	1.7	0.0	0.493529
79832	17313	0	1	3	3	6	1	1.0	3	2015	2	23	1	22.16666667	46	0	0	0	11174	2.558611111	0.821666667	0.168888889	0.416666667	0.0	0.1166666669999999	1	0.583888889	2.8	1.65	0.0	0.517127
79841	17317	1	1	3	5	6	3	0.0	3	2015	2	23	1	15.5	14	1	0	0	9131	2.158611111	0.693888889	0.145555556	0.45	0.2666666669999999	0.083333333	1	0.556944444	0.75	1.47	0.0	0.477805
79855	17321	1	0	3	1	1	1	1.0	3	2015	2	24	2	7.916666667	50	0	1	1	21242	4.743611111	1.463055556	0.173888889	0.583333333	0.1166666669999999	0.2166666669999999	2	1.3155555559999998	6.59	4.92	0.0	0.620355
79864	17324	2	0	4	1	1	1	1.0	3	2015	2	24	2	7.75	28	1	1	1	5780	1.459444444	0.418055556	0.212222222	0.1	0.0	0.0	0	0.448611111	1.7	1.31	0.0	0.39257
79875	17326	2	1	3	3	6	4	0.5	3	2015	2	24	2	15.75	19	1	1	0	8988	2.261666667	0.731944444	0.379444444	0.416666667	0.0	0.083333333	1	0.562777778	1.6	1.54	0.0	0.652517
79897	17329	4	2	4	2	1	3	0.0	3	2015	2	24	2	17.5	13	0	0	1	7206	1.663888889	0.510833333	0.166944444	0.1	0.3902777779999999	0.1	1	0.473055556	0.85	1.29	0.0	0.347622
79919	17337	0	0	3	1	6	1	1.0	3	2015	2	24	2	8.0	31	0	1	0	5016	1.1311111109999998	0.418333333	0.260833333	0.1166666669999999	0.0	0.0	0	0.4483333329999999	2.9	0.86	10.5	0.728005
79932	17341	0	1	3	5	1	1	1.0	3	2015	2	25	3	16.0	29	1	1	1	4761	1.159444444	0.3225	0.0352777779999999	0.0	0.4502777779999999	0.083333333	1	0.268611111	3.0	0.87	0.0	0.37849
79937	17342	0	4	3	2	6	5	0.0	3	2015	2	25	3	14.25	65	1	0	0	6444	1.528055556	0.52	0.26	0.283333333	0.0	0.0	0	0.437222222	0.0	1.03	10.5	0.703304
79946	17344	1	2	3	5	6	1	1.0	3	2015	2	25	3	18.0	34	0	1	0	1191	0.351666667	0.201388889	0.203055556	0.033333333	0.0	0.0	0	0.201111111	2.4	0.4	10.5	0.494475
79961	17349	0	1	4	1	1	1	1.0	3	2015	2	25	3	16.08333333	25	1	1	1	5576	1.374722222	0.353888889	0.179722222	0.0	0.379166667	0.1041666669999999	1	0.260555556	3.0	0.96	0.0	0.371002
79966	17350	2	0	3	1	6	1	1.0	3	2015	2	25	3	8.0	19	0	0	0	2832	0.693333333	0.238333333	0.355555556	0.083333333	0.0	0.0	0	0.211666667	1.7	0.53	0.0	0.17979
79973	17351	1	1	3	2	1	2	0.0	3	2015	2	25	3	17.0	16	1	0	2	8972	2.14	0.5825	0.1047222219999999	0.316666667	0.189722222	0.2	2	0.6961111109999999	1.65	1.81	10.5	0.518356
79975	17352	0	1	3	3	6	1	1.0	3	2015	2	25	3	16.0	20	1	0	0	1011	0.231388889	0.064722222	0.080555556	0.0	0.095555556	0.0	0	0.120833333	1.5	0.32	0.0	0.1862069999999999
80016	17365	1	2	4	3	1	1	1.0	3	2015	2	27	5	21.0	30	0	1	1	8874	2.170833333	0.7011111109999999	0.272222222	0.0	0.6166666670000001	0.1	1	0.360833333	3.0	1.59	0.0	0.299461
80026	17368	0	2	1	2	1	1	1.0	3	2015	2	27	5	14.83333333	48	1	0	1	1279	0.391944444	0.115277778	0.193611111	0.0	0.095555556	0.0	0	0.098611111	1.5	0.28	0.0	0.250704
80028	17368	0	4	3	3	1	1	1.0	3	2015	2	27	5	18.0	48	1	0	1	5908	1.335555556	0.486388889	0.356388889	0.1166666669999999	0.0	0.0	0	0.286666667	1.7	0.96	0.0	0.515504
80046	17370	1	1	1	1	6	1	1.0	3	2015	2	27	5	16.75	44	0	0	0	1029	0.337777778	0.12	0.266111111	0.0	0.081388889	0.0	0	0.152222222	1.5	0.33	0.0	0.395985
80062	17372	0	2	1	3	6	1	1.0	3	2015	2	27	5	10.0	39	1	0	0	1458	0.348611111	0.095	0.155	0.0	0.07	0.0	0	0.136111111	1.5	0.27	0.0	0.385714
80063	17372	0	3	1	3	6	1	1.0	3	2015	2	27	5	11.5	39	1	0	0	1458	0.355	0.1	0.155	0.0	0.06	0.0	0	0.12	1.5	0.27	0.0	0.268519
80092	17381	0	0	2	3	6	4	1.0	3	2015	2	27	5	15.0	28	0	1	0	1185	0.289722222	0.135555556	0.1863888889999999	0.0	0.1166666669999999	0.0	0	0.120555556	1.5	0.27	10.5	0.511521
80104	17382	1	1	3	3	6	3	0.0	3	2015	2	28	6	23.33333333	12	1	0	0	600	0.240833333	0.0991666669999999	0.176388889	0.0	0.010277778	0.0	0	0.063055556	0.0	0.16	0.0	0.207048
80117	17383	5	0	4	3	1	3	0.0	3	2015	2	28	6	9.75	11	1	0	1	2539	0.747222222	0.249444444	0.245555556	0.0	0.166666667	0.0	0	0.169166667	0.0	0.5	0.0	0.2479469999999999
80130	17386	0	0	3	3	6	5	0.0	3	2015	2	28	6	18.5	62	0	0	0	6502	1.490555556	0.526944444	0.126388889	0.3	0.0	0.066666667	1	0.528888889	0.0	1.09	0.0	0.73792
80148	17391	0	3	4	3	2	1	1.0	3	2015	2	28	6	11.08333333	43	0	1	2	1792	0.444722222	0.134444444	0.163888889	0.0	0.094722222	0.0	0	0.1011111109999999	1.5	0.26	0.0	0.2280219999999999
80152	17391	3	3	4	3	2	5	0.0	3	2015	2	28	6	11.58333333	10	1	0	2	1792	0.444722222	0.134444444	0.163888889	0.0	0.094722222	0.0	0	0.1022222219999999	0.0	0.26	0.0	0.192935
80162	17393	1	1	3	3	6	1	1.0	3	2015	2	28	6	16.0	35	1	1	0	5913	1.4525	0.449444444	0.218611111	0.0	0.63	0.0	0	0.405277778	1.5	1.04	0.0	0.3886219999999999
80222	17413	0	1	3	3	6	1	1.0	3	2015	3	1	7	16.0	32	0	1	0	8327	1.9825	0.656111111	0.153611111	0.316666667	0.0	0.083333333	1	0.6075	2.4	1.45	0.0	0.605853
80239	17417	0	3	4	3	1	1	1.0	3	2015	3	1	7	20.25	37	1	1	1	8516	2.009166667	0.606111111	0.161111111	0.0	0.640555556	0.126111111	1	0.500277778	3.0	1.5	0.0	0.352582
80257	17422	0	3	4	3	1	1	1.0	3	2015	3	2	1	13.75	32	0	1	2	5569	1.531111111	0.5277777779999999	0.171388889	0.0	0.532222222	0.2166666669999999	1	0.245	3.0	1.01	0.0	0.20068
80289	17430	0	3	1	3	1	1	1.0	3	2015	3	2	1	18.55	57	1	0	1	727	0.210833333	0.093333333	0.135277778	0.0	0.025	0.0	0	0.072222222	1.5	0.17	0.0	0.284615
80296	17431	0	1	3	1	6	1	1.0	3	2015	3	2	1	16.5	40	0	0	0	11561	2.831944444	0.8269444440000001	0.185833333	0.55	0.166388889	0.249444444	2	0.8502777779999999	7.4	2.13	0.0	0.475988
80307	17434	2	0	3	2	6	4	0.5	3	2015	3	2	1	11.5	23	0	1	0	1883	0.497222222	0.201388889	0.310277778	0.05	0.0	0.0	0	0.2	1.6	0.42	10.5	0.6875
80313	17436	0	0	1	2	6	1	1.0	3	2015	3	3	2	8.666666667000001	43	1	0	0	1008	0.228333333	0.056111111	0.098888889	0.0	0.1186111109999999	0.0	0	0.041944444	1.5	0.13	0.0	0.2251659999999999
80338	17440	0	2	4	4	1	1	1.0	3	2015	3	3	2	13.0	61	0	1	2	1755	0.4588888889999999	0.139166667	0.285277778	0.016666667	0.0	0.0	0	0.1066666669999999	1.5	0.33	0.0	0.309896
80340	17441	0	1	4	3	1	1	1.0	3	2015	3	3	2	17.41666667	32	1	1	1	2244	0.541111111	0.186111111	0.1988888889999999	0.0	0.2166666669999999	0.0	0	0.125277778	1.5	0.37	0.0	0.00886918
80346	17443	0	1	1	3	6	1	1.0	3	2015	3	3	2	14.5	32	1	1	0	2101	0.488055556	0.145	0.106111111	0.0	0.208333333	0.0	0	0.148611111	1.5	0.35	10.5	0.829907
80348	17443	1	5	3	1	6	1	1.0	3	2015	3	3	2	18.5	33	0	1	0	3830	0.928888889	0.321388889	0.223055556	0.166666667	0.0	0.0	0	0.304722222	2.9	0.66	0.0	0.7620779999999999
80355	17444	0	4	1	3	6	1	1.0	3	2015	3	3	2	17.41666667	29	1	1	0	757	0.271111111	0.070833333	0.156111111	0.0	0.032777778	0.0	0	0.073888889	1.5	0.18	0.0	0.0902256
80361	17446	0	0	1	1	1	1	1.0	3	2015	3	3	2	8.5	39	0	1	1	680	0.187222222	0.055277778	0.0991666669999999	0.05	0.0	0.0	0	0.080833333	2.4	0.18	0.0	0.632302
80378	17448	0	2	3	3	6	5	0.0	3	2015	3	4	3	12.76666667	70	1	0	0	963	0.290555556	0.109444444	0.1175	0.0	0.2166666669999999	0.0	0	0.1222222219999999	0.0	0.31	0.0	0.2
80392	17450	1	0	3	1	1	1	1.0	3	2015	3	4	3	5.833333333	51	0	1	2	19602	4.472222222	1.3580555559999998	0.352222222	0.45	0.055833333	0.183333333	2	0.73	6.9	3.12	0.0	0.313546
80413	17455	1	1	4	1	1	1	1.0	3	2015	3	4	3	16.0	52	1	1	2	5311	1.404722222	0.472777778	0.0991666669999999	0.0	0.5377777779999999	0.1	1	0.340277778	3.0	1.03	0.0	0.50449
80427	17458	1	2	3	5	6	1	1.0	3	2015	3	4	3	19.33333333	25	1	1	0	11648	2.7261111110000003	0.905833333	0.0991666669999999	0.466666667	0.0	0.0	0	0.681388889	2.8	1.87	0.0	0.7121890000000001
80449	17463	0	0	3	3	1	5	0.0	3	2015	3	5	4	10.0	77	0	1	1	1180	0.2763888889999999	0.098333333	0.105555556	0.0	0.0825	0.0	0	0.0925	0.0	0.27	0.0	0.354354
80460	17465	2	0	1	2	1	5	0.0	3	2015	3	5	4	8.166666667000001	7	1	0	1	1501	0.425277778	0.132222222	0.225	0.0	0.114166667	0.0	0	0.132777778	0.0	0.4	0.0	0.230126
